time	V(a)	V(b)	V(out)
4.797956420820649e-004	3.258239e+000	1.629119e+000	1.629119e+000
4.807722045820649e-004	3.372724e+000	1.686362e+000	1.686362e+000
4.827253295820649e-004	3.652784e+000	1.826392e+000	1.826392e+000
4.846784545820649e-004	3.997350e+000	1.998675e+000	1.998675e+000
4.866315795820649e-004	4.401246e+000	2.200623e+000	2.200623e+000
4.885847045820648e-004	4.858401e+000	2.429201e+000	2.429201e+000
4.905378295820648e-004	5.361946e+000	2.680973e+000	2.680973e+000
4.915143920820648e-004	5.628774e+000	2.814387e+000	2.814387e+000
4.924909545820648e-004	5.904312e+000	2.952052e+000	2.931252e+000
4.934675170820648e-004	6.187524e+000	3.093269e+000	2.994790e+000
4.944440795820648e-004	6.477344e+000	3.237531e+000	3.009321e+000
4.954206420820648e-004	6.772681e+000	3.384465e+000	3.009321e+000
4.973737670820648e-004	7.375447e+000	3.684349e+000	3.009321e+000
4.993268920820648e-004	7.986762e+000	3.988485e+000	3.009321e+000
5.012800170820648e-004	8.597434e+000	4.292302e+000	3.009321e+000
5.032331420820648e-004	9.198285e+000	4.591233e+000	3.009321e+000
5.051862670820648e-004	9.780281e+000	4.880784e+000	3.009321e+000
5.071393920820648e-004	1.033467e+001	5.156601e+000	3.009321e+000
5.081159545820648e-004	1.059890e+001	5.288054e+000	3.009321e+000
5.090925170820648e-004	1.085313e+001	5.414539e+000	3.009321e+000
5.100690795820648e-004	1.109642e+001	5.535580e+000	3.009321e+000
5.110456420820648e-004	1.132786e+001	5.650721e+000	3.009321e+000
5.120222045820648e-004	1.154656e+001	5.759530e+000	3.009321e+000
5.129987670820648e-004	1.175172e+001	5.861597e+000	3.009321e+000
5.139753295820648e-004	1.194255e+001	5.956538e+000	3.009321e+000
5.149518920820648e-004	1.211834e+001	6.043996e+000	3.009321e+000
5.159284545820648e-004	1.227843e+001	6.123643e+000	3.009321e+000
5.169050170820648e-004	1.242222e+001	6.195179e+000	3.009321e+000
5.178815795820648e-004	1.254916e+001	6.258335e+000	3.009321e+000
5.188581420820648e-004	1.265878e+001	6.312873e+000	3.009321e+000
5.198347045820648e-004	1.275067e+001	6.358589e+000	3.009321e+000
5.208112670820648e-004	1.282448e+001	6.395311e+000	3.009321e+000
5.217878295820648e-004	1.287994e+001	6.422901e+000	3.009321e+000
5.227643920820648e-004	1.291683e+001	6.441255e+000	3.009321e+000
5.237409545820648e-004	1.293502e+001	6.450304e+000	3.009321e+000
5.247175170820648e-004	1.293444e+001	6.450016e+000	3.009321e+000
5.256940795820648e-004	1.291509e+001	6.440390e+000	3.009321e+000
5.266706420820648e-004	1.287705e+001	6.421464e+000	3.009321e+000
5.276472045820648e-004	1.282046e+001	6.393310e+000	3.009321e+000
5.286237670820648e-004	1.274553e+001	6.356032e+000	3.009321e+000
5.296003295820648e-004	1.265255e+001	6.309773e+000	3.009321e+000
5.305768920820648e-004	1.254187e+001	6.254706e+000	3.009321e+000
5.315534545820649e-004	1.241390e+001	6.191039e+000	3.009321e+000
5.325300170820649e-004	1.226912e+001	6.119012e+000	3.009321e+000
5.335065795820649e-004	1.210809e+001	6.038896e+000	3.009321e+000
5.344831420820649e-004	1.193140e+001	5.950994e+000	3.009321e+000
5.354597045820649e-004	1.173973e+001	5.855635e+000	3.009321e+000
5.364362670820649e-004	1.153380e+001	5.753179e+000	3.009321e+000
5.374128295820649e-004	1.131437e+001	5.644012e+000	3.009321e+000
5.383893920820649e-004	1.108229e+001	5.528547e+000	3.009321e+000
5.393659545820649e-004	1.083841e+001	5.407216e+000	3.009321e+000
5.403425170820649e-004	1.058367e+001	5.280478e+000	3.009321e+000
5.413190795820649e-004	1.031901e+001	5.148808e+000	3.009321e+000
5.432722045820649e-004	9.763990e+000	4.872679e+000	3.009321e+000
5.452253295820649e-004	9.181701e+000	4.582982e+000	3.009321e+000
5.471784545820649e-004	8.580904e+000	4.284078e+000	3.009321e+000
5.491315795820649e-004	7.970641e+000	3.980465e+000	3.009321e+000
5.510847045820649e-004	7.360095e+000	3.676711e+000	3.009321e+000
5.530378295820649e-004	6.758454e+000	3.377387e+000	3.009321e+000
5.540143920820649e-004	6.463811e+000	3.230798e+000	3.009321e+000
5.549909545820649e-004	6.174771e+000	3.086917e+000	2.993301e+000
5.559675170820649e-004	5.892422e+000	2.946115e+000	2.926904e+000
5.569440795820649e-004	5.617827e+000	2.808914e+000	2.808914e+000
5.588972045820649e-004	5.096001e+000	2.548000e+000	2.548000e+000
5.608503295820649e-004	4.617144e+000	2.308572e+000	2.308572e+000
5.628034545820649e-004	4.188465e+000	2.094232e+000	2.094232e+000
5.647565795820649e-004	3.816414e+000	1.908207e+000	1.908207e+000
5.667097045820649e-004	3.506592e+000	1.753296e+000	1.753296e+000
5.676862670820649e-004	3.376514e+000	1.688257e+000	1.688257e+000
5.686628295820649e-004	3.263664e+000	1.631832e+000	1.631832e+000
5.696393920820649e-004	3.168470e+000	1.584235e+000	1.584235e+000
5.706159545820649e-004	3.091288e+000	1.545644e+000	1.545644e+000
5.715925170820649e-004	3.032411e+000	1.516206e+000	1.516206e+000
5.725690795820649e-004	2.992061e+000	1.496030e+000	1.496031e+000
5.735456420820649e-004	2.970389e+000	1.485195e+000	1.485195e+000
5.745222045820649e-004	2.967479e+000	1.483739e+000	1.483739e+000
5.754987670820649e-004	2.983341e+000	1.491670e+000	1.491670e+000
5.764753295820649e-004	3.017916e+000	1.508958e+000	1.508958e+000
5.774518920820649e-004	3.071075e+000	1.535537e+000	1.535538e+000
5.784284545820649e-004	3.142618e+000	1.571309e+000	1.571309e+000
5.794050170820649e-004	3.232277e+000	1.616138e+000	1.616139e+000
5.803815795820649e-004	3.339714e+000	1.669857e+000	1.669857e+000
5.823347045820649e-004	3.606243e+000	1.803121e+000	1.803122e+000
5.842878295820649e-004	3.938200e+000	1.969100e+000	1.969100e+000
5.862409545820649e-004	4.330597e+000	2.165298e+000	2.165298e+000
5.881940795820649e-004	4.777535e+000	2.388767e+000	2.388767e+000
5.901472045820649e-004	5.272297e+000	2.636148e+000	2.636148e+000
5.911237670820649e-004	5.535312e+000	2.767656e+000	2.767656e+000
5.921003295820649e-004	5.807444e+000	2.903680e+000	2.895314e+000
5.930768920820649e-004	6.087668e+000	3.043530e+000	2.982668e+000
5.940534545820649e-004	6.374930e+000	3.186579e+000	3.009321e+000
5.950300170820649e-004	6.668148e+000	3.332458e+000	3.009321e+000
5.969831420820649e-004	7.268023e+000	3.630903e+000	3.009321e+000
5.989362670820649e-004	7.878273e+000	3.934510e+000	3.009321e+000
6.008893920820649e-004	8.489723e+000	4.238715e+000	3.009321e+000
6.028425170820649e-004	9.093182e+000	4.538942e+000	3.009321e+000
6.047956420820649e-004	9.679573e+000	4.830680e+000	3.009321e+000
6.067487670820649e-004	1.024008e+001	5.109540e+000	3.009321e+000
6.077253295820649e-004	1.050798e+001	5.242823e+000	3.009321e+000
6.087018920820649e-004	1.076628e+001	5.371332e+000	3.009321e+000
6.096784545820649e-004	1.101402e+001	5.494585e+000	3.009321e+000
6.106550170820649e-004	1.125026e+001	5.612118e+000	3.009321e+000
6.116315795820649e-004	1.147412e+001	5.723490e+000	3.009321e+000
6.126081420820649e-004	1.168475e+001	5.828279e+000	3.009321e+000
6.135847045820649e-004	1.188136e+001	5.926095e+000	3.009321e+000
6.145612670820649e-004	1.206321e+001	6.016567e+000	3.009321e+000
6.155378295820649e-004	1.222961e+001	6.099355e+000	3.009321e+000
6.165143920820649e-004	1.237995e+001	6.174149e+000	3.009321e+000
6.174909545820649e-004	1.251365e+001	6.240666e+000	3.009321e+000
6.184675170820649e-004	1.263021e+001	6.298657e+000	3.009321e+000
6.194440795820649e-004	1.272919e+001	6.347905e+000	3.009321e+000
6.204206420820649e-004	1.281023e+001	6.388222e+000	3.009321e+000
6.213972045820649e-004	1.287302e+001	6.419459e+000	3.009321e+000
6.223737670820649e-004	1.291732e+001	6.441497e+000	3.009321e+000
6.233503295820649e-004	1.294296e+001	6.454254e+000	3.009321e+000
6.243268920820649e-004	1.294985e+001	6.457683e+000	3.009321e+000
6.253034545820649e-004	1.293796e+001	6.451770e+000	3.009321e+000
6.262800170820649e-004	1.290735e+001	6.436537e+000	3.009321e+000
6.272565795820649e-004	1.285811e+001	6.412043e+000	3.009321e+000
6.282331420820649e-004	1.279045e+001	6.378380e+000	3.009321e+000
6.292097045820649e-004	1.270461e+001	6.335675e+000	3.009321e+000
6.301862670820649e-004	1.260092e+001	6.284088e+000	3.009321e+000
6.311628295820649e-004	1.247977e+001	6.223814e+000	3.009321e+000
6.321393920820649e-004	1.234162e+001	6.155081e+000	3.009321e+000
6.331159545820649e-004	1.218698e+001	6.078146e+000	3.009321e+000
6.340925170820649e-004	1.201644e+001	5.993301e+000	3.009321e+000
6.350690795820649e-004	1.183064e+001	5.900864e+000	3.009321e+000
6.360456420820649e-004	1.163028e+001	5.801183e+000	3.009321e+000
6.370222045820649e-004	1.141612e+001	5.694633e+000	3.009321e+000
6.379987670820649e-004	1.118896e+001	5.581617e+000	3.009321e+000
6.389753295820649e-004	1.094965e+001	5.462559e+000	3.009321e+000
6.399518920820649e-004	1.069910e+001	5.337909e+000	3.009321e+000
6.409284545820649e-004	1.043826e+001	5.208135e+000	3.009321e+000
6.428815795820649e-004	9.889631e+000	4.935186e+000	3.009321e+000
6.448347045820650e-004	9.312029e+000	4.647822e+000	3.009321e+000
6.467878295820650e-004	8.714142e+000	4.350366e+000	3.009321e+000
6.487409545820650e-004	8.104965e+000	4.047293e+000	3.009321e+000
6.506940795820650e-004	7.493665e+000	3.743163e+000	3.009321e+000
6.526472045820650e-004	6.889439e+000	3.442553e+000	3.009321e+000
6.536237670820650e-004	6.592827e+000	3.294985e+000	3.009321e+000
6.546003295820650e-004	6.301377e+000	3.149982e+000	3.008785e+000
6.555768920820650e-004	6.016186e+000	3.007918e+000	2.972947e+000
6.565534545820650e-004	5.738328e+000	2.869164e+000	2.869164e+000
6.585065795820650e-004	5.208758e+000	2.604379e+000	2.604379e+000
6.604597045820650e-004	4.720637e+000	2.360319e+000	2.360319e+000
6.624128295820650e-004	4.281309e+000	2.140655e+000	2.140655e+000
6.643659545820650e-004	3.897385e+000	1.948692e+000	1.948692e+000
6.663190795820650e-004	3.574642e+000	1.787321e+000	1.787321e+000
6.682722045820650e-004	3.317940e+000	1.658970e+000	1.658970e+000
6.692487670820650e-004	3.215601e+000	1.607801e+000	1.607801e+000
6.702253295820650e-004	3.131141e+000	1.565570e+000	1.565571e+000
6.712018920820650e-004	3.064877e+000	1.532439e+000	1.532439e+000
6.721784545820650e-004	3.017059e+000	1.508529e+000	1.508530e+000
6.731550170820650e-004	2.987868e+000	1.493934e+000	1.493934e+000
6.741315795820650e-004	2.977413e+000	1.488706e+000	1.488706e+000
6.751081420820650e-004	2.985735e+000	1.492867e+000	1.492867e+000
6.760847045820650e-004	3.012802e+000	1.506401e+000	1.506401e+000
6.770612670820650e-004	3.058514e+000	1.529257e+000	1.529257e+000
6.780378295820650e-004	3.122698e+000	1.561349e+000	1.561349e+000
6.790143920820650e-004	3.205113e+000	1.602556e+000	1.602556e+000
6.799909545820650e-004	3.305449e+000	1.652725e+000	1.652725e+000
6.819440795820650e-004	3.558312e+000	1.779156e+000	1.779156e+000
6.838972045820650e-004	3.877486e+000	1.938743e+000	1.938743e+000
6.858503295820650e-004	4.258172e+000	2.129086e+000	2.129086e+000
6.878034545820650e-004	4.694649e+000	2.347324e+000	2.347324e+000
6.897565795820650e-004	5.180353e+000	2.590177e+000	2.590177e+000
6.917097045820650e-004	5.707984e+000	2.853992e+000	2.853992e+000
6.926862670820650e-004	5.985064e+000	2.992377e+000	2.961361e+000
6.936628295820650e-004	6.269607e+000	3.134157e+000	3.004890e+000
6.946393920820650e-004	6.560541e+000	3.278923e+000	3.009321e+000
6.965925170820650e-004	7.157187e+000	3.575761e+000	3.009321e+000
6.985456420820650e-004	7.766029e+000	3.878668e+000	3.009321e+000
6.995222045820650e-004	8.072166e+000	4.030975e+000	3.009321e+000
7.014753295820650e-004	8.682118e+000	4.334434e+000	3.009321e+000
7.034284545820650e-004	9.281338e+000	4.632552e+000	3.009321e+000
7.053815795820650e-004	9.860813e+000	4.920849e+000	3.009321e+000
7.073347045820650e-004	1.041183e+001	5.194987e+000	3.009321e+000
7.083112670820650e-004	1.067406e+001	5.325449e+000	3.009321e+000
7.092878295820650e-004	1.092611e+001	5.450847e+000	3.009321e+000
7.102643920820650e-004	1.116703e+001	5.570707e+000	3.009321e+000
7.112409545820650e-004	1.139591e+001	5.684579e+000	3.009321e+000
7.122175170820650e-004	1.161190e+001	5.792036e+000	3.009321e+000
7.131940795820650e-004	1.181418e+001	5.892671e+000	3.009321e+000
7.141706420820650e-004	1.200198e+001	5.986108e+000	3.009321e+000
7.151472045820650e-004	1.217461e+001	6.071993e+000	3.009321e+000
7.161237670820650e-004	1.233142e+001	6.150005e+000	3.009321e+000
7.171003295820650e-004	1.247181e+001	6.219850e+000	3.009321e+000
7.180768920820650e-004	1.259525e+001	6.281265e+000	3.009321e+000
7.190534545820650e-004	1.270128e+001	6.334019e+000	3.009321e+000
7.200300170820650e-004	1.278951e+001	6.377913e+000	3.009321e+000
7.210065795820650e-004	1.285960e+001	6.412784e+000	3.009321e+000
7.219831420820650e-004	1.291129e+001	6.438498e+000	3.009321e+000
7.229597045820650e-004	1.294438e+001	6.454961e+000	3.009321e+000
7.239362670820650e-004	1.295875e+001	6.462110e+000	3.009321e+000
7.249128295820650e-004	1.295434e+001	6.459918e+000	3.009321e+000
7.258893920820650e-004	1.293118e+001	6.448394e+000	3.009321e+000
7.268659545820650e-004	1.288935e+001	6.427581e+000	3.009321e+000
7.278425170820650e-004	1.282900e+001	6.397558e+000	3.009321e+000
7.288190795820650e-004	1.275037e+001	6.358438e+000	3.009321e+000
7.297956420820650e-004	1.265375e+001	6.310368e+000	3.009321e+000
7.307722045820650e-004	1.253950e+001	6.253530e+000	3.009321e+000
7.317487670820650e-004	1.240806e+001	6.188136e+000	3.009321e+000
7.327253295820650e-004	1.225992e+001	6.114435e+000	3.009321e+000
7.337018920820650e-004	1.209564e+001	6.032702e+000	3.009321e+000
7.346784545820650e-004	1.191583e+001	5.943247e+000	3.009321e+000
7.356550170820650e-004	1.172118e+001	5.846406e+000	3.009321e+000
7.366315795820650e-004	1.151242e+001	5.742543e+000	3.009321e+000
7.376081420820650e-004	1.129033e+001	5.632051e+000	3.009321e+000
7.385847045820650e-004	1.105575e+001	5.515343e+000	3.009321e+000
7.395612670820650e-004	1.080956e+001	5.392860e+000	3.009321e+000
7.405378295820650e-004	1.055268e+001	5.265064e+000	3.009321e+000
7.415143920820650e-004	1.028610e+001	5.132435e+000	3.009321e+000
7.434675170820650e-004	9.727838e+000	4.854692e+000	3.009321e+000
7.454206420820650e-004	9.143167e+000	4.563810e+000	3.009321e+000
7.473737670820650e-004	8.540883e+000	4.264167e+000	3.009321e+000
7.493268920820650e-004	7.930048e+000	3.960269e+000	3.009321e+000
7.512800170820650e-004	7.319852e+000	3.656689e+000	3.009321e+000
7.532331420820650e-004	6.719476e+000	3.357995e+000	3.009321e+000
7.542097045820650e-004	6.425802e+000	3.211888e+000	3.009321e+000
7.551862670820650e-004	6.137950e+000	3.068577e+000	2.988867e+000
7.561628295820651e-004	5.857005e+000	2.928429e+000	2.913805e+000
7.571393920820651e-004	5.584023e+000	2.792011e+000	2.792011e+000
7.590925170820651e-004	5.066025e+000	2.533013e+000	2.533013e+000
7.610456420820651e-004	4.591750e+000	2.295875e+000	2.295875e+000
7.629987670820651e-004	4.168333e+000	2.084166e+000	2.084167e+000
7.649518920820651e-004	3.802145e+000	1.901073e+000	1.901073e+000
7.669050170820651e-004	3.498697e+000	1.749349e+000	1.749349e+000
7.678815795820651e-004	3.371967e+000	1.685983e+000	1.685984e+000
7.688581420820651e-004	3.262556e+000	1.631278e+000	1.631278e+000
7.698347045820651e-004	3.170877e+000	1.585439e+000	1.585439e+000
7.708112670820651e-004	3.097275e+000	1.548638e+000	1.548638e+000
7.717878295820651e-004	3.042028e+000	1.521014e+000	1.521014e+000
7.727643920820651e-004	3.005344e+000	1.502672e+000	1.502672e+000
7.737409545820651e-004	2.987361e+000	1.493680e+000	1.493681e+000
7.747175170820651e-004	2.988147e+000	1.494074e+000	1.494074e+000
7.756940795820651e-004	3.007699e+000	1.503850e+000	1.503850e+000
7.766706420820651e-004	3.045945e+000	1.522973e+000	1.522973e+000
7.776472045820651e-004	3.102741e+000	1.551370e+000	1.551370e+000
7.786237670820651e-004	3.177872e+000	1.588936e+000	1.588936e+000
7.796003295820651e-004	3.271057e+000	1.635529e+000	1.635529e+000
7.805768920820651e-004	3.381945e+000	1.690973e+000	1.690973e+000
7.825300170820651e-004	3.655098e+000	1.827549e+000	1.827549e+000
7.844831420820651e-004	3.993224e+000	1.996612e+000	1.996612e+000
7.864362670820651e-004	4.391241e+000	2.195620e+000	2.195620e+000
7.883893920820651e-004	4.843163e+000	2.421581e+000	2.421581e+000
7.903425170820651e-004	5.342196e+000	2.671098e+000	2.671098e+000
7.913190795820651e-004	5.607058e+000	2.803529e+000	2.803529e+000
7.922956420820651e-004	5.880835e+000	2.940329e+000	2.922649e+000
7.932722045820651e-004	6.162496e+000	3.080803e+000	2.991848e+000
7.942487670820651e-004	6.450981e+000	3.224415e+000	3.009321e+000
7.952253295820651e-004	6.745203e+000	3.370794e+000	3.009321e+000
7.971784545820651e-004	7.346414e+000	3.669904e+000	3.009321e+000
7.991315795820651e-004	7.957088e+000	3.973722e+000	3.009321e+000
8.010847045820651e-004	8.568043e+000	4.277679e+000	3.009321e+000
8.030378295820651e-004	9.170091e+000	4.577206e+000	3.009321e+000
8.049909545820651e-004	9.754177e+000	4.867796e+000	3.009321e+000
8.069440795820651e-004	1.031152e+001	5.145082e+000	3.009321e+000
8.079206420820651e-004	1.057753e+001	5.277422e+000	3.009321e+000
8.088972045820651e-004	1.083374e+001	5.404892e+000	3.009321e+000
8.098737670820651e-004	1.107920e+001	5.527011e+000	3.009321e+000
8.108503295820651e-004	1.131298e+001	5.643320e+000	3.009321e+000
8.118268920820651e-004	1.153420e+001	5.753382e+000	3.009321e+000
8.128034545820651e-004	1.174204e+001	5.856781e+000	3.009321e+000
8.137800170820651e-004	1.193570e+001	5.953130e+000	3.009321e+000
8.147565795820651e-004	1.211446e+001	6.042066e+000	3.009321e+000
8.157331420820651e-004	1.227765e+001	6.123253e+000	3.009321e+000
8.167097045820651e-004	1.242465e+001	6.196387e+000	3.009321e+000
8.176862670820651e-004	1.255490e+001	6.261193e+000	3.009321e+000
8.186628295820651e-004	1.266793e+001	6.317426e+000	3.009321e+000
8.196393920820651e-004	1.276331e+001	6.364876e+000	3.009321e+000
8.206159545820651e-004	1.284067e+001	6.403363e+000	3.009321e+000
8.215925170820651e-004	1.289972e+001	6.432743e+000	3.009321e+000
8.225690795820651e-004	1.294024e+001	6.452905e+000	3.009321e+000
8.235456420820651e-004	1.296209e+001	6.463774e+000	3.009321e+000
8.245222045820651e-004	1.296518e+001	6.465308e+000	3.009321e+000
8.254987670820651e-004	1.294949e+001	6.457503e+000	3.009321e+000
8.264753295820651e-004	1.291509e+001	6.440388e+000	3.009321e+000
8.274518920820651e-004	1.286210e+001	6.414026e+000	3.009321e+000
8.284284545820651e-004	1.279073e+001	6.378519e+000	3.009321e+000
8.294050170820651e-004	1.270124e+001	6.333998e+000	3.009321e+000
8.303815795820651e-004	1.259398e+001	6.280633e+000	3.009321e+000
8.313581420820651e-004	1.246934e+001	6.218623e+000	3.009321e+000
8.323347045820651e-004	1.232780e+001	6.148203e+000	3.009321e+000
8.333112670820651e-004	1.216988e+001	6.069638e+000	3.009321e+000
8.342878295820651e-004	1.199619e+001	5.983223e+000	3.009321e+000
8.352643920820651e-004	1.180737e+001	5.889284e+000	3.009321e+000
8.362409545820651e-004	1.160414e+001	5.788174e+000	3.009321e+000
8.372175170820651e-004	1.138726e+001	5.680274e+000	3.009321e+000
8.381940795820651e-004	1.115755e+001	5.565991e+000	3.009321e+000
8.391706420820651e-004	1.091587e+001	5.445754e+000	3.009321e+000
8.401472045820651e-004	1.066314e+001	5.320016e+000	3.009321e+000
8.411237670820651e-004	1.040030e+001	5.189251e+000	3.009321e+000
8.430768920820651e-004	9.848304e+000	4.914625e+000	3.009321e+000
8.450300170820651e-004	9.268181e+000	4.626007e+000	3.009321e+000
8.469831420820651e-004	8.668662e+000	4.327739e+000	3.009321e+000
8.489362670820651e-004	8.058764e+000	4.024308e+000	3.009321e+000
8.508893920820651e-004	7.447665e+000	3.720278e+000	3.009321e+000
8.528425170820651e-004	6.844556e+000	3.420224e+000	3.009321e+000
8.538190795820651e-004	6.548842e+000	3.273102e+000	3.009321e+000
8.547956420820651e-004	6.258512e+000	3.128630e+000	3.003587e+000
8.557722045820651e-004	5.974656e+000	2.987180e+000	2.957547e+000
8.567487670820651e-004	5.698344e+000	2.849172e+000	2.849172e+000
8.587018920820651e-004	5.172480e+000	2.586240e+000	2.586240e+000
8.606550170820651e-004	4.688828e+000	2.344414e+000	2.344414e+000
8.626081420820651e-004	4.254666e+000	2.127333e+000	2.127333e+000
8.645612670820651e-004	3.876526e+000	1.938263e+000	1.938263e+000
8.665143920820651e-004	3.560096e+000	1.780048e+000	1.780048e+000
8.684675170820652e-004	3.310139e+000	1.655069e+000	1.655070e+000
8.694440795820652e-004	3.211304e+000	1.605652e+000	1.605652e+000
8.704206420820652e-004	3.130415e+000	1.565208e+000	1.565208e+000
8.713972045820652e-004	3.067780e+000	1.533890e+000	1.533890e+000
8.723737670820652e-004	3.023631e+000	1.511816e+000	1.511816e+000
8.733503295820652e-004	2.998137e+000	1.499069e+000	1.499069e+000
8.743268920820652e-004	2.991394e+000	1.495697e+000	1.495697e+000
8.753034545820652e-004	3.003427e+000	1.501713e+000	1.501713e+000
8.762800170820652e-004	3.034190e+000	1.517095e+000	1.517095e+000
8.772565795820652e-004	3.083570e+000	1.541785e+000	1.541785e+000
8.782331420820652e-004	3.151379e+000	1.575689e+000	1.575689e+000
8.792097045820652e-004	3.237363e+000	1.618681e+000	1.618681e+000
8.801862670820652e-004	3.341198e+000	1.670599e+000	1.670599e+000
8.821393920820652e-004	3.600796e+000	1.800398e+000	1.800398e+000
8.840925170820652e-004	3.926268e+000	1.963134e+000	1.963134e+000
8.860456420820652e-004	4.312723e+000	2.156361e+000	2.156361e+000
8.879987670820652e-004	4.754348e+000	2.377174e+000	2.377174e+000
8.899518920820652e-004	5.244503e+000	2.622251e+000	2.622251e+000
8.909284545820652e-004	5.505501e+000	2.752751e+000	2.752751e+000
8.919050170820652e-004	5.775817e+000	2.887887e+000	2.883662e+000
8.928815795820652e-004	6.054433e+000	3.026975e+000	2.978708e+000
8.938581420820652e-004	6.340301e+000	3.169350e+000	3.009321e+000
8.948347045820652e-004	6.632342e+000	3.314645e+000	3.009321e+000
8.967878295820652e-004	7.230535e+000	3.612253e+000	3.009321e+000
8.987409545820652e-004	7.840015e+000	3.915477e+000	3.009321e+000
9.006940795820652e-004	8.451617e+000	4.219756e+000	3.009321e+000
9.026472045820652e-004	9.056143e+000	4.520516e+000	3.009321e+000
9.046003295820652e-004	9.644503e+000	4.813232e+000	3.009321e+000
9.065534545820652e-004	1.020785e+001	5.093503e+000	3.009321e+000
9.075300170820652e-004	1.047747e+001	5.227645e+000	3.009321e+000
9.085065795820652e-004	1.073771e+001	5.357114e+000	3.009321e+000
9.094831420820652e-004	1.098756e+001	5.481421e+000	3.009321e+000
9.104597045820652e-004	1.122611e+001	5.600100e+000	3.009321e+000
9.114362670820652e-004	1.145244e+001	5.712704e+000	3.009321e+000
9.124128295820652e-004	1.166571e+001	5.818808e+000	3.009321e+000
9.133893920820652e-004	1.186512e+001	5.918015e+000	3.009321e+000
9.143659545820652e-004	1.204990e+001	6.009949e+000	3.009321e+000
9.153425170820652e-004	1.221938e+001	6.094266e+000	3.009321e+000
9.163190795820652e-004	1.237291e+001	6.170649e+000	3.009321e+000
9.172956420820652e-004	1.250991e+001	6.238809e+000	3.009321e+000
9.182722045820652e-004	1.262987e+001	6.298490e+000	3.009321e+000
9.192487670820652e-004	1.273234e+001	6.349468e+000	3.009321e+000
9.202253295820652e-004	1.281693e+001	6.391551e+000	3.009321e+000
9.212018920820652e-004	1.288332e+001	6.424582e+000	3.009321e+000
9.221784545820652e-004	1.293126e+001	6.448434e+000	3.009321e+000
9.231550170820652e-004	1.296058e+001	6.463020e+000	3.009321e+000
9.241315795820652e-004	1.297116e+001	6.468283e+000	3.009321e+000
9.251081420820652e-004	1.296296e+001	6.464205e+000	3.009321e+000
9.260847045820652e-004	1.293601e+001	6.450800e+000	3.009321e+000
9.270612670820652e-004	1.289043e+001	6.428119e+000	3.009321e+000
9.280378295820652e-004	1.282637e+001	6.396248e+000	3.009321e+000
9.290143920820652e-004	1.274407e+001	6.355307e+000	3.009321e+000
9.299909545820652e-004	1.264386e+001	6.305450e+000	3.009321e+000
9.309675170820652e-004	1.252610e+001	6.246864e+000	3.009321e+000
9.319440795820652e-004	1.239125e+001	6.179771e+000	3.009321e+000
9.329206420820652e-004	1.223980e+001	6.104423e+000	3.009321e+000
9.338972045820652e-004	1.207232e+001	6.021102e+000	3.009321e+000
9.348737670820652e-004	1.188946e+001	5.930125e+000	3.009321e+000
9.358503295820652e-004	1.169189e+001	5.831831e+000	3.009321e+000
9.368268920820652e-004	1.148036e+001	5.726593e+000	3.009321e+000
9.378034545820652e-004	1.125566e+001	5.614805e+000	3.009321e+000
9.387800170820652e-004	1.101865e+001	5.496889e+000	3.009321e+000
9.397565795820652e-004	1.077022e+001	5.373289e+000	3.009321e+000
9.407331420820652e-004	1.051129e+001	5.244470e+000	3.009321e+000
9.426862670820652e-004	9.965900e+000	4.973131e+000	3.009321e+000
9.446393920820652e-004	9.390686e+000	4.686955e+000	3.009321e+000
9.465925170820652e-004	8.794304e+000	4.390247e+000	3.009321e+000
9.485456420820652e-004	8.185722e+000	4.087471e+000	3.009321e+000
9.504987670820652e-004	7.574098e+000	3.783180e+000	3.009321e+000
9.524518920820652e-004	6.968631e+000	3.481952e+000	3.009321e+000
9.534284545820652e-004	6.671060e+000	3.333907e+000	3.009321e+000
9.544050170820652e-004	6.378429e+000	3.188320e+000	3.009321e+000
9.553815795820652e-004	6.091840e+000	3.045609e+000	2.983282e+000
9.563581420820652e-004	5.812371e+000	2.906141e+000	2.897258e+000
9.573347045820652e-004	5.541073e+000	2.770536e+000	2.770536e+000
9.592878295820652e-004	5.027040e+000	2.513520e+000	2.513520e+000
9.612409545820652e-004	4.557476e+000	2.278738e+000	2.278738e+000
9.631940795820652e-004	4.139443e+000	2.069722e+000	2.069722e+000
9.651472045820652e-004	3.779232e+000	1.889616e+000	1.889616e+000
9.671003295820652e-004	3.482262e+000	1.741131e+000	1.741131e+000
9.680768920820652e-004	3.358927e+000	1.679464e+000	1.679464e+000
9.690534545820652e-004	3.253000e+000	1.626500e+000	1.626500e+000
9.700300170820652e-004	3.164879e+000	1.582440e+000	1.582440e+000
9.710065795820652e-004	3.094897e+000	1.547448e+000	1.547449e+000
9.719831420820652e-004	3.043316e+000	1.521658e+000	1.521658e+000
9.729597045820652e-004	3.010332e+000	1.505166e+000	1.505166e+000
9.739362670820652e-004	2.996068e+000	1.498034e+000	1.498034e+000
9.749128295820652e-004	3.000578e+000	1.500289e+000	1.500289e+000
9.758893920820652e-004	3.023847e+000	1.511923e+000	1.511923e+000
9.768659545820652e-004	3.065785e+000	1.532892e+000	1.532893e+000
9.778425170820651e-004	3.126236e+000	1.563118e+000	1.563118e+000
9.788190795820650e-004	3.204972e+000	1.602486e+000	1.602486e+000
