32	-50.52706971382659
132	-38.21978605262627
232	-33.324157587874105
332	-30.215264097147273
432	-27.933913129918007
532	-26.132368729795445
632	-24.644720615911172
732	-23.378744627247826
832	-22.277842104830526
932	-21.304765433505516
1032	-20.433691112025155
1132	-19.64597720268265
1232	-18.92772387607921
1332	-18.26828908795455
1432	-17.659343039351818
1532	-17.09424254166461
1632	-16.56760359988436
1732	-16.075001325031373
1832	-15.612754207763956
1932	-15.177765804641531
2032	-14.767406426140539
2132	-14.379423280321548
2232	-14.01187123636594
2332	-13.66305877948131
2432	-13.33150532615953
2532	-13.015907150595643
2632	-12.715109919257989
2732	-12.428086353932159
2832	-12.153917916229954
2932	-11.891779675667543
3032	-11.640927720262107
3132	-11.400688614300153
3232	-11.170450516971481
3332	-10.949655658003996
3432	-10.737793929360253
3532	-10.534397400515656
3632	-10.339035602467655
3732	-10.151311455074348
3832	-9.970857735537544
3932	-9.797334004275456
4032	-9.630423919156007
4132	-9.469832880900857
4232	-9.315285962043792
4332	-9.166526079611941
4432	-9.023312378061396
4532	-8.88541879422652
4632	-8.752632780356882
4732	-8.624754164893446
4832	-8.50159413361508
4932	-8.382974316277394
5032	-8.268725965957652
5132	-8.158689220081468
5232	-8.05271243359777
5332	-7.950651576033059
5432	-7.852369685233254
5532	-7.757736371521222
5632	-7.666627366786424
5732	-7.578924113700482
5832	-7.494513390836239
5932	-7.413286969972345
6032	-7.335141302302473
6132	-7.259977230647942
6232	-7.187699725102985
6332	-7.118217639830575
6432	-7.0514434889788955
6532	-6.987293239909927
6632	-6.925686122125858
6732	-6.866544450450215
6832	-6.809793461171362
6932	-6.75536115998952
7032	-6.703178180726264
7132	-6.653177653860388
7232	-6.605295084046732
7332	-6.5594682358575165
7432	-6.515637027059271
7532	-6.473743428804376
7632	-6.433731372174897
7732	-6.395546660569164
7832	-6.359136887468593
7932	-6.324451359164646
8032	-6.29144102206388
8132	-6.260058394223164
8232	-6.230257500798081
8332	-6.201993813115244
8432	-6.1752241911043875
8532	-6.149906828848761
8632	-6.126001203032874
8732	-6.103468024085186
8832	-6.082269189830252
8932	-6.062367741479986
9032	-6.043727821807754
9132	-6.026314635361435
9232	-6.010094410583175
9332	-5.995034363714029
9432	-5.981102664371064
9532	-5.9682684026933694
9632	-5.956501557961191
9732	-5.945772968599689
9832	-5.936054303485512
9932	-5.927318034480332
10032	-5.91953741012105
10132	-5.912686430401542
10232	-5.906739822585343
10332	-5.901673017993063
10432	-5.897462129712152
10532	-5.8940839311803135
10632	-5.89151583559712
10732	-5.889735876121495
10832	-5.888722686815482
10932	-5.888455484297321
11032	-5.888914050069299
11132	-5.890078713487934
11232	-5.891930335346214
11332	-5.894450292039367
11432	-5.897620460287492
11532	-5.9014232023899185
11632	-5.905841351987661
11732	-5.910858200311776
11832	-5.916457482896606
11932	-5.9226233667382004
12032	-5.929340437879236
12132	-5.936593689402804
12232	-5.9443685098184185
12332	-5.9526506718244265
12432	-5.961426321431937
12532	-5.970681967436035
12632	-5.980404471220887
12732	-5.99058103688594
12832	-6.001199201681102
12932	-6.01224682673931
13032	-6.023712088095608
13132	-6.035583467982138
13232	-6.047849746389169
13332	-6.060499992882597
13432	-6.0735235586688265
13532	-6.086910068898409
13632	-6.100649415200058
13732	-6.114731748437185
13832	-6.1291474716792775
13932	-6.143887233380949
14032	-6.1589419207615705
14132	-6.174302653378893
14232	-6.189960776890183
14332	-6.205907856994779
14432	-6.2221356735520805
14532	-6.238636214869343
14632	-6.255401672153825
14732	-6.272424434123961
14832	-6.289697081774618
14932	-6.307212383291456
15032	-6.3249632891098075
15132	-6.342942927113491
15232	-6.361144597969237
15332	-6.379561770592562
15432	-6.3981880777409685
15532	-6.417017311730673
15632	-6.436043420272996
15732	-6.455260502426865
15832	-6.4746628046638595
15932	-6.494244717042436
16032	-6.514000769488064
16132	-6.53392562817608
16232	-6.554014092014251
16332	-6.574261089222007
16432	-6.594661674003591
16532	-6.61521102331225
16632	-6.63590443370287
16732	-6.656737318270426
16832	-6.6777052036717555
16932	-6.69880372722821
17032	-6.720028634106861
17132	-6.741375774577964
17232	-6.762841101346491
17332	-6.784420666955571
17432	-6.806110621259817
17532	-6.827907208966494
17632	-6.849806767242587
17732	-6.8718057233859335
17832	-6.893900592558537
17932	-6.916087975580323
18032	-6.938364556781638
18132	-6.960727101912786
18232	-6.983172456109032
18332	-7.005697541909506
18432	-7.0282993573284305
18532	-7.050974973977317
18632	-7.0737215352365705
18732	-7.0965362544752315
18832	-7.119416413317449
18932	-7.142359359954385
19032	-7.165362507500323
19132	-7.188423332391706
19232	-7.211539372827957
19332	-7.234708227252887
19432	-7.257927552875606
19532	-7.281195064229802
19632	-7.304508531770387
19732	-7.327865780506432
19832	-7.351264688669431
19932	-7.374703186415893
20032	-7.398179254563356
20132	-7.421690923358904
20232	-7.4452362712792555
20332	-7.468813423861648
20432	-7.4924205525645835
20532	-7.516055873657723
20632	-7.539717647140052
20732	-7.5634041756856165
20832	-7.587113803616041
20932	-7.610844915899149
21032	-7.634595937172934
21132	-7.65836533079424
21232	-7.682151597911464
21332	-7.705953276560653
21432	-7.729768940784356
21532	-7.753597199772626
21632	-7.777436697025599
21732	-7.801286109537025
21832	-7.825144146998277
21932	-7.849009551022201
22032	-7.872881094386347
22132	-7.896757580295048
22232	-7.9206378416598335
22332	-7.944520740397722
22432	-7.968405166746894
22532	-7.9922900385992985
22632	-8.016174300849773
22732	-8.04005692476119
22832	-8.06393690734525
22932	-8.08781327075852
23032	-8.111685061713283
23132	-8.135551350902833
23232	-8.159411232440853
23332	-8.183263823314464
23432	-8.20710826285066
23532	-8.230943712195712
23632	-8.254769353807248
23732	-8.27858439095867
23832	-8.302388047255599
23932	-8.326179566164006
24032	-8.34995821054976
24132	-8.373723262229321
24232	-8.397474021531206
24332	-8.421209806868069
24432	-8.444929954319022
24532	-8.468633817221983
24632	-8.492320765775819
24732	-8.515990186651969
24832	-8.539641482615366
24932	-8.563274072154382
25032	-8.586887389119624
25132	-8.610480882371254
25232	-8.63405401543475
25332	-8.65760626616477
25432	-8.681137126417013
25532	-8.704646101727826
25632	-8.728132711001358
25732	-8.7515964862041
25832	-8.775036972066607
25932	-8.798453725792239
26032	-8.82184631677272
26132	-8.845214326310375
26232	-8.868557347346854
26332	-8.891874984198207
26432	-8.915166852296124
26532	-8.93843257793521
26632	-8.96167179802614
26732	-8.984884159854545
26832	-9.008069320845498
26932	-9.031226948333432
27032	-9.054356719337415
27132	-9.077458320341579
27232	-9.100531447080652
27332	-9.123575804330393
27432	-9.146591105702862
27532	-9.169577073446408
27632	-9.192533438250225
27732	-9.215459939053387
27832	-9.238356322858257
27932	-9.261222344548163
28032	-9.284057766709227
28132	-9.306862359456252
28232	-9.32963590026258
28332	-9.352378173793804
28432	-9.375088971745269
28532	-9.39776809268323
28632	-9.420415341889653
28732	-9.44303053121047
28832	-9.465613478907297
28932	-9.488164009512476
29032	-9.510681953687397
29132	-9.533167148084004
29232	-9.55561943520939
29332	-9.578038663293473
29432	-9.600424686159585
29532	-9.622777363098008
29632	-9.645096558742305
29732	-9.667382142948416
29832	-9.689633990676475
29932	-9.711851981875213
30032	-9.73403600136899
30132	-9.756185938747294
30232	-9.778301688256699
30332	-9.80038314869524
30432	-9.822430223309127
30532	-9.844442819691697
30632	-9.866420849684667
30732	-9.888364229281517
30832	-9.910272878533021
30932	-9.932146721454863
31032	-9.953985685937282
31132	-9.97578970365669
31232	-9.997558709989265
31332	-10.019292643926386
31432	-10.040991447991978
31532	-10.062655068161629
31632	-10.084283453783486
31732	-10.105876557500885
31832	-10.127434335176652
31932	-10.148956745819094
32032	-10.17044375150953
32132	-10.191895317331499
32232	-10.213311411301396
32332	-10.234692004300726
32432	-10.25603707000972
32532	-10.27734658484249
32632	-10.29862052788351
32732	-10.31985888082552
32832	-10.341061627908749
32932	-10.36222875586146
33032	-10.383360253841795
33132	-10.40445611338083
33232	-10.425516328326907
33332	-10.446540894791127
33432	-10.467529811094042
33532	-10.488483077713491
33632	-10.509400697233525
33732	-10.53028267429448
33832	-10.551129015544072
33932	-10.571939729589587
34032	-10.59271482695105
34132	-10.613454320015435
34232	-10.634158222991822
34332	-10.654826551867554
34432	-10.675459324365274
34532	-10.69605655990095
34632	-10.716618279542722
34732	-10.737144505970695
34832	-10.757635263437539
34932	-10.778090577729953
35032	-10.798510476130938
35132	-10.8188949873829
35232	-10.839244141651493
35332	-10.859557970490274
35432	-10.879836506806075
35532	-10.900079784825149
35632	-10.920287840059993
35732	-10.940460709276906
35832	-10.960598430464222
35932	-10.980701042801224
36032	-11.000768586627713
36132	-11.020801103414213
36232	-11.04079863573284
36332	-11.060761227228731
36432	-11.080688922592161
36532	-11.100581767531144
36632	-11.12043980874473
36732	-11.140263093896767
36832	-11.160051671590288
36932	-11.1798055913424
37032	-11.199524903559718
37132	-11.21920965951433
37232	-11.23885991132024
37332	-11.258475711910345
37432	-11.278057115013876
37532	-11.29760417513432
37632	-11.317116947527813
37732	-11.336595488181992
37832	-11.356039853795282
37932	-11.37545010175664
38032	-11.394826290125707
38132	-11.414168477613405
38232	-11.433476723562906
38332	-11.452751087931045
38432	-11.471991631270118
38532	-11.491198414710025
38632	-11.51037149994085
38732	-11.529510949195775
38832	-11.548616825234351
38932	-11.567689191326156
39032	-11.586728111234766
39132	-11.605733649202087
39232	-11.624705869932994
39332	-11.643644838580338
39432	-11.662550620730238
39532	-11.681423282387684
39632	-11.700262889962474
39732	-11.719069510255421
39832	-11.737843210444868
39932	-11.75658405807349
40032	-11.77529212103537
40132	-11.793967467563368
40232	-11.812610166216722
40332	-11.831220285868973
40432	-11.84979789569607
40532	-11.868343065164822
40632	-11.88685586402151
40732	-11.905336362280794
40832	-11.923784630214852
40932	-11.94220073834274
41032	-11.960584757419978
41132	-11.978936758428375
41232	-11.997256812566073
41332	-12.015544991237784
41432	-12.033801366045259
41532	-12.052026008777954
41632	-12.07021899140391
41732	-12.0883803860608
41832	-12.10651026504721
41932	-12.124608700814075
42032	-12.142675765956332
42132	-12.160711533204724
42232	-12.178716075417801
42332	-12.19668946557409
42432	-12.214631776764463
42532	-12.232543082184607
42632	-12.250423455127725
42732	-12.268272968977374
42832	-12.28609169720045
42932	-12.303879713340333
43032	-12.321637091010206
43132	-12.339363903886484
43232	-12.35706022570242
43332	-12.374726130241838
43432	-12.392361691333006
43532	-12.409966982842656
43632	-12.427542078670124
43732	-12.445087052741627
43832	-12.462601979004688
43932	-12.480086931422637
44032	-12.497541983969299
44132	-12.514967210623752
44232	-12.532362685365225
44332	-12.549728482168128
44432	-12.567064674997141
44532	-12.584371337802507
44632	-12.60164854451531
44732	-12.618896369042998
44832	-12.636114885264895
44932	-12.653304167027882
45032	-12.670464288142158
45132	-12.6875953223771
45232	-12.70469734345722
45332	-12.721770425058217
45432	-12.738814640803144
45532	-12.755830064258612
45632	-12.772816768931131
45732	-12.789774828263546
45832	-12.806704315631501
45932	-12.823605304340045
46032	-12.840477867620294
46132	-12.857322078626172
46232	-12.874138010431256
46332	-12.890925736025654
46432	-12.907685328312999
46532	-12.924416860107506
46632	-12.941120404131086
46732	-12.957796033010561
46832	-12.97444381927492
46932	-12.99106383535266
47032	-13.007656153569183
47132	-13.02422084614429
47232	-13.040757985189686
47332	-13.05726764270659
47432	-13.073749890583404
47532	-13.090204800593426
47632	-13.106632444392625
47732	-13.123032893517493
47832	-13.139406219382918
47932	-13.155752493280174
48032	-13.17207178637489
48132	-13.188364169705126
48232	-13.204629714179498
48332	-13.220868490575322
48432	-13.237080569536847
48532	-13.253266021573497
48632	-13.269424917058227
48732	-13.285557326225833
48832	-13.301663319171409
48932	-13.317742965848756
49032	-13.333796336068922
