v1	V(vd)
1.960000000000002e+000	2.751959e-001
1.970000000000002e+000	2.765358e-001
1.980000000000002e+000	2.778736e-001
1.990000000000002e+000	2.792092e-001
2.000000000000001e+000	2.805426e-001
2.010000000000001e+000	2.818738e-001
2.020000000000001e+000	2.832026e-001
2.030000000000001e+000	2.845290e-001
2.040000000000001e+000	2.858530e-001
2.050000000000000e+000	2.871746e-001
2.060000000000000e+000	2.884935e-001
2.070000000000000e+000	2.898099e-001
2.080000000000000e+000	2.911236e-001
2.089999999999999e+000	2.924346e-001
2.099999999999999e+000	2.937428e-001
2.109999999999999e+000	2.950482e-001
2.119999999999999e+000	2.963507e-001
2.129999999999999e+000	2.976502e-001
2.139999999999998e+000	2.989467e-001
2.149999999999998e+000	3.002401e-001
2.159999999999998e+000	3.015304e-001
2.169999999999998e+000	3.028174e-001
2.179999999999998e+000	3.041012e-001
2.189999999999997e+000	3.053817e-001
2.199999999999997e+000	3.066587e-001
2.209999999999997e+000	3.079323e-001
2.219999999999997e+000	3.092023e-001
2.229999999999996e+000	3.104688e-001
2.239999999999996e+000	3.117316e-001
2.249999999999996e+000	3.129906e-001
2.259999999999996e+000	3.142458e-001
2.269999999999996e+000	3.154972e-001
2.279999999999995e+000	3.167447e-001
2.289999999999995e+000	3.179881e-001
2.299999999999995e+000	3.192275e-001
2.309999999999995e+000	3.204628e-001
2.319999999999995e+000	3.216938e-001
2.329999999999994e+000	3.229206e-001
2.339999999999994e+000	3.241430e-001
2.349999999999994e+000	3.253610e-001
2.359999999999994e+000	3.265746e-001
2.369999999999993e+000	3.277836e-001
2.379999999999993e+000	3.289880e-001
2.389999999999993e+000	3.301878e-001
2.399999999999993e+000	3.313828e-001
2.409999999999993e+000	3.325731e-001
2.419999999999992e+000	3.337585e-001
2.429999999999992e+000	3.349389e-001
2.439999999999992e+000	3.361144e-001
2.449999999999992e+000	3.372849e-001
2.459999999999992e+000	3.384502e-001
2.469999999999991e+000	3.396104e-001
2.479999999999991e+000	3.407654e-001
2.489999999999991e+000	3.419150e-001
2.499999999999991e+000	3.430594e-001
2.509999999999991e+000	3.441984e-001
2.519999999999990e+000	3.453319e-001
2.529999999999990e+000	3.464599e-001
2.539999999999990e+000	3.475824e-001
2.549999999999990e+000	3.486993e-001
2.559999999999989e+000	3.498106e-001
2.569999999999989e+000	3.509161e-001
2.579999999999989e+000	3.520160e-001
2.589999999999989e+000	3.531100e-001
2.599999999999989e+000	3.541983e-001
2.609999999999988e+000	3.552807e-001
2.619999999999988e+000	3.563571e-001
2.629999999999988e+000	3.574277e-001
2.639999999999988e+000	3.584922e-001
2.649999999999988e+000	3.595508e-001
2.659999999999987e+000	3.606033e-001
2.669999999999987e+000	3.616497e-001
2.679999999999987e+000	3.626901e-001
2.689999999999987e+000	3.637243e-001
2.699999999999986e+000	3.647524e-001
2.709999999999986e+000	3.657742e-001
2.719999999999986e+000	3.667899e-001
2.729999999999986e+000	3.677994e-001
2.739999999999986e+000	3.688026e-001
2.749999999999985e+000	3.697996e-001
2.759999999999985e+000	3.707903e-001
2.769999999999985e+000	3.717748e-001
2.779999999999985e+000	3.727529e-001
2.789999999999985e+000	3.737247e-001
2.799999999999984e+000	3.746903e-001
2.809999999999984e+000	3.756495e-001
2.819999999999984e+000	3.766024e-001
2.829999999999984e+000	3.775490e-001
2.839999999999983e+000	3.784893e-001
2.849999999999983e+000	3.794232e-001
2.859999999999983e+000	3.803509e-001
2.869999999999983e+000	3.812722e-001
2.879999999999983e+000	3.821872e-001
2.889999999999982e+000	3.830959e-001
2.899999999999982e+000	3.839984e-001
2.909999999999982e+000	3.848945e-001
2.919999999999982e+000	3.857844e-001
2.929999999999982e+000	3.866681e-001
2.939999999999981e+000	3.875455e-001
2.949999999999981e+000	3.884167e-001
2.959999999999981e+000	3.892817e-001
2.969999999999981e+000	3.901405e-001
2.979999999999980e+000	3.909931e-001
2.989999999999980e+000	3.918397e-001
2.999999999999980e+000	3.926801e-001
3.009999999999980e+000	3.935144e-001
3.019999999999980e+000	3.943426e-001
3.029999999999979e+000	3.951648e-001
3.039999999999979e+000	3.959810e-001
3.049999999999979e+000	3.967912e-001
3.059999999999979e+000	3.975955e-001
3.069999999999979e+000	3.983938e-001
3.079999999999978e+000	3.991863e-001
3.089999999999978e+000	3.999729e-001
3.099999999999978e+000	4.007536e-001
3.109999999999978e+000	4.015286e-001
3.119999999999978e+000	4.022977e-001
3.129999999999977e+000	4.030612e-001
3.139999999999977e+000	4.038190e-001
3.149999999999977e+000	4.045711e-001
3.159999999999977e+000	4.053176e-001
3.169999999999976e+000	4.060585e-001
3.179999999999976e+000	4.067939e-001
3.189999999999976e+000	4.075238e-001
3.199999999999976e+000	4.082482e-001
3.209999999999976e+000	4.089672e-001
3.219999999999975e+000	4.096808e-001
3.229999999999975e+000	4.103891e-001
3.239999999999975e+000	4.110920e-001
3.249999999999975e+000	4.117897e-001
3.259999999999975e+000	4.124821e-001
3.269999999999974e+000	4.131694e-001
3.279999999999974e+000	4.138515e-001
3.289999999999974e+000	4.145286e-001
3.299999999999974e+000	4.152005e-001
3.309999999999973e+000	4.158675e-001
3.319999999999973e+000	4.165294e-001
3.329999999999973e+000	4.171865e-001
3.339999999999973e+000	4.178386e-001
3.349999999999973e+000	4.184859e-001
3.359999999999972e+000	4.191284e-001
3.369999999999972e+000	4.197660e-001
3.379999999999972e+000	4.203990e-001
3.389999999999972e+000	4.210273e-001
3.399999999999972e+000	4.216510e-001
3.409999999999971e+000	4.222700e-001
3.419999999999971e+000	4.228845e-001
3.429999999999971e+000	4.234945e-001
3.439999999999971e+000	4.241000e-001
3.449999999999970e+000	4.247010e-001
3.459999999999970e+000	4.252976e-001
3.469999999999970e+000	4.258899e-001
3.479999999999970e+000	4.264779e-001
3.489999999999970e+000	4.270616e-001
3.499999999999969e+000	4.276411e-001
3.509999999999969e+000	4.282164e-001
3.519999999999969e+000	4.287875e-001
3.529999999999969e+000	4.293545e-001
3.539999999999969e+000	4.299175e-001
3.549999999999968e+000	4.304764e-001
3.559999999999968e+000	4.310313e-001
3.569999999999968e+000	4.315823e-001
3.579999999999968e+000	4.321293e-001
3.589999999999967e+000	4.326725e-001
3.599999999999967e+000	4.332118e-001
3.609999999999967e+000	4.337473e-001
3.619999999999967e+000	4.342791e-001
3.629999999999967e+000	4.348071e-001
3.639999999999966e+000	4.353314e-001
3.649999999999966e+000	4.358520e-001
3.659999999999966e+000	4.363691e-001
3.669999999999966e+000	4.368825e-001
3.679999999999966e+000	4.373924e-001
3.689999999999965e+000	4.378988e-001
3.699999999999965e+000	4.384017e-001
3.709999999999965e+000	4.389011e-001
3.719999999999965e+000	4.393972e-001
3.729999999999965e+000	4.398898e-001
3.739999999999964e+000	4.403792e-001
3.749999999999964e+000	4.408652e-001
3.759999999999964e+000	4.413479e-001
3.769999999999964e+000	4.418274e-001
3.779999999999963e+000	4.423037e-001
3.789999999999963e+000	4.427768e-001
3.799999999999963e+000	4.432467e-001
3.809999999999963e+000	4.437135e-001
3.819999999999963e+000	4.441773e-001
3.829999999999962e+000	4.446380e-001
3.839999999999962e+000	4.450957e-001
3.849999999999962e+000	4.455503e-001
3.859999999999962e+000	4.460020e-001
3.869999999999962e+000	4.464508e-001
3.879999999999961e+000	4.468967e-001
3.889999999999961e+000	4.473397e-001
3.899999999999961e+000	4.477798e-001
3.909999999999961e+000	4.482171e-001
3.919999999999960e+000	4.486516e-001
3.929999999999960e+000	4.490834e-001
3.939999999999960e+000	4.495124e-001
3.949999999999960e+000	4.499387e-001
3.959999999999960e+000	4.503623e-001
3.969999999999959e+000	4.507833e-001
3.979999999999959e+000	4.512016e-001
3.989999999999959e+000	4.516174e-001
3.999999999999959e+000	4.520305e-001
4.009999999999959e+000	4.524411e-001
4.019999999999959e+000	4.528492e-001
4.029999999999959e+000	4.532548e-001
4.039999999999958e+000	4.536579e-001
4.049999999999958e+000	4.540585e-001
4.059999999999958e+000	4.544567e-001
4.069999999999958e+000	4.548525e-001
4.079999999999957e+000	4.552459e-001
4.089999999999957e+000	4.556369e-001
4.099999999999957e+000	4.560256e-001
4.109999999999957e+000	4.564120e-001
4.119999999999957e+000	4.567961e-001
4.129999999999956e+000	4.571780e-001
4.139999999999956e+000	4.575575e-001
4.149999999999956e+000	4.579349e-001
4.159999999999956e+000	4.583100e-001
4.169999999999956e+000	4.586830e-001
4.179999999999955e+000	4.590538e-001
4.189999999999955e+000	4.594224e-001
4.199999999999955e+000	4.597889e-001
4.209999999999955e+000	4.601534e-001
4.219999999999955e+000	4.605157e-001
4.229999999999954e+000	4.608760e-001
4.239999999999954e+000	4.612342e-001
4.249999999999954e+000	4.615904e-001
4.259999999999954e+000	4.619446e-001
4.269999999999953e+000	4.622968e-001
4.279999999999953e+000	4.626471e-001
4.289999999999953e+000	4.629954e-001
4.299999999999953e+000	4.633417e-001
4.309999999999953e+000	4.636861e-001
4.319999999999952e+000	4.640287e-001
4.329999999999952e+000	4.643694e-001
4.339999999999952e+000	4.647081e-001
4.349999999999952e+000	4.650451e-001
4.359999999999952e+000	4.653803e-001
4.369999999999951e+000	4.657136e-001
4.379999999999951e+000	4.660451e-001
4.389999999999951e+000	4.663748e-001
4.399999999999951e+000	4.667028e-001
4.409999999999950e+000	4.670290e-001
4.419999999999950e+000	4.673535e-001
4.429999999999950e+000	4.676763e-001
4.439999999999950e+000	4.679974e-001
4.449999999999950e+000	4.683168e-001
4.459999999999949e+000	4.686345e-001
4.469999999999949e+000	4.689506e-001
4.479999999999949e+000	4.692651e-001
4.489999999999949e+000	4.695779e-001
4.499999999999949e+000	4.698891e-001
4.509999999999948e+000	4.701987e-001
4.519999999999948e+000	4.705067e-001
4.529999999999948e+000	4.708132e-001
4.539999999999948e+000	4.711181e-001
4.549999999999947e+000	4.714214e-001
4.559999999999947e+000	4.717233e-001
4.569999999999947e+000	4.720235e-001
4.579999999999947e+000	4.723224e-001
4.589999999999947e+000	4.726197e-001
4.599999999999946e+000	4.729155e-001
4.609999999999946e+000	4.732099e-001
4.619999999999946e+000	4.735028e-001
4.629999999999946e+000	4.737943e-001
4.639999999999946e+000	4.740844e-001
4.649999999999945e+000	4.743731e-001
4.659999999999945e+000	4.746603e-001
4.669999999999945e+000	4.749462e-001
4.679999999999945e+000	4.752307e-001
4.689999999999944e+000	4.755138e-001
4.699999999999944e+000	4.757955e-001
4.709999999999944e+000	4.760759e-001
4.719999999999944e+000	4.763550e-001
4.729999999999944e+000	4.766328e-001
4.739999999999943e+000	4.769093e-001
4.749999999999943e+000	4.771844e-001
4.759999999999943e+000	4.774583e-001
4.769999999999943e+000	4.777308e-001
4.779999999999943e+000	4.780022e-001
4.789999999999942e+000	4.782722e-001
4.799999999999942e+000	4.785410e-001
4.809999999999942e+000	4.788086e-001
4.819999999999942e+000	4.790749e-001
4.829999999999942e+000	4.793400e-001
4.839999999999941e+000	4.796040e-001
4.849999999999941e+000	4.798667e-001
4.859999999999941e+000	4.801282e-001
4.869999999999941e+000	4.803886e-001
4.879999999999940e+000	4.806478e-001
4.889999999999940e+000	4.809058e-001
4.899999999999940e+000	4.811627e-001
4.909999999999940e+000	4.814184e-001
4.919999999999940e+000	4.816730e-001
4.929999999999939e+000	4.819264e-001
4.939999999999939e+000	4.821788e-001
4.949999999999939e+000	4.824301e-001
4.959999999999939e+000	4.826802e-001
4.969999999999939e+000	4.829293e-001
4.979999999999938e+000	4.831772e-001
4.989999999999938e+000	4.834242e-001
4.999999999999938e+000	4.836700e-001
5.009999999999938e+000	4.839148e-001
5.019999999999937e+000	4.841585e-001
5.029999999999937e+000	4.844013e-001
5.039999999999937e+000	4.846429e-001
5.049999999999937e+000	4.848836e-001
5.059999999999937e+000	4.851232e-001
5.069999999999936e+000	4.853618e-001
5.079999999999936e+000	4.855994e-001
5.089999999999936e+000	4.858361e-001
5.099999999999936e+000	4.860717e-001
5.109999999999936e+000	4.863064e-001
5.119999999999935e+000	4.865400e-001
5.129999999999935e+000	4.867728e-001
5.139999999999935e+000	4.870045e-001
5.149999999999935e+000	4.872354e-001
5.159999999999934e+000	4.874652e-001
5.169999999999934e+000	4.876942e-001
5.179999999999934e+000	4.879222e-001
5.189999999999934e+000	4.881493e-001
5.199999999999934e+000	4.883755e-001
5.209999999999933e+000	4.886007e-001
5.219999999999933e+000	4.888251e-001
5.229999999999933e+000	4.890485e-001
5.239999999999933e+000	4.892711e-001
5.249999999999933e+000	4.894928e-001
5.259999999999932e+000	4.897136e-001
5.269999999999932e+000	4.899336e-001
5.279999999999932e+000	4.901527e-001
5.289999999999932e+000	4.903709e-001
5.299999999999931e+000	4.905882e-001
5.309999999999931e+000	4.908048e-001
5.319999999999931e+000	4.910204e-001
5.329999999999931e+000	4.912353e-001
5.339999999999931e+000	4.914493e-001
5.349999999999930e+000	4.916625e-001
5.359999999999930e+000	4.918749e-001
5.369999999999930e+000	4.920865e-001
5.379999999999930e+000	4.922973e-001
5.389999999999930e+000	4.925072e-001
5.399999999999929e+000	4.927164e-001
5.409999999999929e+000	4.929248e-001
5.419999999999929e+000	4.931324e-001
5.429999999999929e+000	4.933392e-001
5.439999999999928e+000	4.935453e-001
5.449999999999928e+000	4.937505e-001
5.459999999999928e+000	4.939550e-001
5.469999999999928e+000	4.941588e-001
5.479999999999928e+000	4.943618e-001
5.489999999999927e+000	4.945641e-001
5.499999999999927e+000	4.947656e-001
5.509999999999927e+000	4.949664e-001
5.519999999999927e+000	4.951665e-001
5.529999999999927e+000	4.953658e-001
5.539999999999926e+000	4.955644e-001
5.549999999999926e+000	4.957623e-001
5.559999999999926e+000	4.959595e-001
5.569999999999926e+000	4.961559e-001
5.579999999999926e+000	4.963517e-001
5.589999999999925e+000	4.965468e-001
5.599999999999925e+000	4.967411e-001
5.609999999999925e+000	4.969348e-001
5.619999999999925e+000	4.971278e-001
5.629999999999924e+000	4.973201e-001
5.639999999999924e+000	4.975118e-001
5.649999999999924e+000	4.977027e-001
5.659999999999924e+000	4.978931e-001
5.669999999999924e+000	4.980827e-001
5.679999999999923e+000	4.982717e-001
5.689999999999923e+000	4.984600e-001
5.699999999999923e+000	4.986477e-001
5.709999999999923e+000	4.988347e-001
5.719999999999923e+000	4.990211e-001
5.729999999999922e+000	4.992068e-001
5.739999999999922e+000	4.993919e-001
5.749999999999922e+000	4.995764e-001
5.759999999999922e+000	4.997603e-001
5.769999999999921e+000	4.999435e-001
5.779999999999921e+000	5.001261e-001
5.789999999999921e+000	5.003082e-001
5.799999999999921e+000	5.004895e-001
5.809999999999921e+000	5.006703e-001
5.819999999999920e+000	5.008505e-001
5.829999999999920e+000	5.010301e-001
5.839999999999920e+000	5.012091e-001
5.849999999999920e+000	5.013875e-001
5.859999999999920e+000	5.015653e-001
5.869999999999919e+000	5.017425e-001
5.879999999999919e+000	5.019191e-001
5.889999999999919e+000	5.020952e-001
5.899999999999919e+000	5.022706e-001
5.909999999999918e+000	5.024456e-001
5.919999999999918e+000	5.026199e-001
5.929999999999918e+000	5.027937e-001
5.939999999999918e+000	5.029669e-001
5.949999999999918e+000	5.031396e-001
5.959999999999917e+000	5.033117e-001
5.969999999999917e+000	5.034833e-001
5.979999999999917e+000	5.036543e-001
5.989999999999917e+000	5.038248e-001
5.999999999999917e+000	5.039947e-001
6.009999999999916e+000	5.041641e-001
6.019999999999916e+000	5.043330e-001
6.029999999999916e+000	5.045013e-001
6.039999999999916e+000	5.046691e-001
6.049999999999915e+000	5.048363e-001
6.059999999999915e+000	5.050031e-001
6.069999999999915e+000	5.051693e-001
6.079999999999915e+000	5.053350e-001
6.089999999999915e+000	5.055003e-001
6.099999999999914e+000	5.056649e-001
6.109999999999914e+000	5.058291e-001
6.119999999999914e+000	5.059928e-001
6.129999999999914e+000	5.061560e-001
6.139999999999914e+000	5.063186e-001
6.149999999999913e+000	5.064808e-001
6.159999999999913e+000	5.066425e-001
6.169999999999913e+000	5.068037e-001
6.179999999999913e+000	5.069644e-001
6.189999999999913e+000	5.071247e-001
6.199999999999912e+000	5.072844e-001
6.209999999999912e+000	5.074437e-001
6.219999999999912e+000	5.076025e-001
6.229999999999912e+000	5.077608e-001
6.239999999999911e+000	5.079187e-001
6.249999999999911e+000	5.080760e-001
6.259999999999911e+000	5.082330e-001
6.269999999999911e+000	5.083894e-001
6.279999999999911e+000	5.085453e-001
6.289999999999910e+000	5.087009e-001
6.299999999999910e+000	5.088559e-001
6.309999999999910e+000	5.090106e-001
6.319999999999910e+000	5.091648e-001
6.329999999999910e+000	5.093185e-001
6.339999999999909e+000	5.094718e-001
6.349999999999909e+000	5.096246e-001
6.359999999999909e+000	5.097770e-001
6.369999999999909e+000	5.099289e-001
6.379999999999908e+000	5.100805e-001
6.389999999999908e+000	5.102316e-001
6.399999999999908e+000	5.103822e-001
6.409999999999908e+000	5.105324e-001
6.419999999999908e+000	5.106822e-001
6.429999999999907e+000	5.108316e-001
6.439999999999907e+000	5.109805e-001
6.449999999999907e+000	5.111290e-001
6.459999999999907e+000	5.112771e-001
6.469999999999907e+000	5.114248e-001
6.479999999999906e+000	5.115721e-001
6.489999999999906e+000	5.117190e-001
6.499999999999906e+000	5.118654e-001
6.509999999999906e+000	5.120115e-001
6.519999999999905e+000	5.121571e-001
6.529999999999905e+000	5.123024e-001
6.539999999999905e+000	5.124472e-001
6.549999999999905e+000	5.125917e-001
6.559999999999905e+000	5.127357e-001
6.569999999999904e+000	5.128794e-001
6.579999999999904e+000	5.130227e-001
6.589999999999904e+000	5.131655e-001
6.599999999999904e+000	5.133080e-001
6.609999999999904e+000	5.134501e-001
6.619999999999903e+000	5.135918e-001
6.629999999999903e+000	5.137331e-001
6.639999999999903e+000	5.138741e-001
6.649999999999903e+000	5.140147e-001
6.659999999999902e+000	5.141549e-001
6.669999999999902e+000	5.142947e-001
6.679999999999902e+000	5.144341e-001
6.689999999999902e+000	5.145732e-001
6.699999999999902e+000	5.147119e-001
6.709999999999901e+000	5.148503e-001
6.719999999999901e+000	5.149882e-001
6.729999999999901e+000	5.151258e-001
6.739999999999901e+000	5.152631e-001
6.749999999999901e+000	5.153999e-001
6.759999999999900e+000	5.155365e-001
6.769999999999900e+000	5.156726e-001
6.779999999999900e+000	5.158085e-001
6.789999999999900e+000	5.159439e-001
6.799999999999900e+000	5.160791e-001
6.809999999999899e+000	5.162138e-001
6.819999999999899e+000	5.163482e-001
6.829999999999899e+000	5.164823e-001
6.839999999999899e+000	5.166160e-001
6.849999999999898e+000	5.167494e-001
6.859999999999898e+000	5.168824e-001
6.869999999999898e+000	5.170152e-001
6.879999999999898e+000	5.171475e-001
6.889999999999898e+000	5.172795e-001
6.899999999999897e+000	5.174112e-001
6.909999999999897e+000	5.175426e-001
6.919999999999897e+000	5.176736e-001
6.929999999999897e+000	5.178043e-001
6.939999999999897e+000	5.179347e-001
6.949999999999896e+000	5.180647e-001
6.959999999999896e+000	5.181944e-001
6.969999999999896e+000	5.183238e-001
6.979999999999896e+000	5.184529e-001
6.989999999999895e+000	5.185816e-001
6.999999999999895e+000	5.187101e-001
7.009999999999895e+000	5.188382e-001
7.019999999999895e+000	5.189660e-001
7.029999999999895e+000	5.190935e-001
7.039999999999894e+000	5.192207e-001
7.049999999999894e+000	5.193475e-001
7.059999999999894e+000	5.194740e-001
7.069999999999894e+000	5.196003e-001
7.079999999999894e+000	5.197262e-001
7.089999999999893e+000	5.198519e-001
7.099999999999893e+000	5.199772e-001
7.109999999999893e+000	5.201022e-001
7.119999999999893e+000	5.202269e-001
7.129999999999892e+000	5.203514e-001
7.139999999999892e+000	5.204754e-001
7.149999999999892e+000	5.205992e-001
7.159999999999892e+000	5.207228e-001
7.169999999999892e+000	5.208460e-001
7.179999999999891e+000	5.209690e-001
7.189999999999891e+000	5.210916e-001
7.199999999999891e+000	5.212139e-001
7.209999999999891e+000	5.213360e-001
7.219999999999891e+000	5.214578e-001
7.229999999999890e+000	5.215793e-001
7.239999999999890e+000	5.217005e-001
7.249999999999890e+000	5.218214e-001
7.259999999999890e+000	5.219420e-001
7.269999999999889e+000	5.220624e-001
7.279999999999889e+000	5.221825e-001
7.289999999999889e+000	5.223023e-001
7.299999999999889e+000	5.224218e-001
7.309999999999889e+000	5.225410e-001
7.319999999999888e+000	5.226600e-001
7.329999999999888e+000	5.227786e-001
7.339999999999888e+000	5.228971e-001
